class,x1,y1,z1,x2,y2,z2,x3,y3,z3,x4,y4,z4,x5,y5,z5,x6,y6,z6,x7,y7,z7,x8,y8,z8,x9,y9,z9,x10,y10,z10,x11,y11,z11,x12,y12,z12,x13,y13,z13,x14,y14,z14,x15,y15,z15,x16,y16,z16,x17,y17,z17,x18,y18,z18,x19,y19,z19,x20,y20,z20,x21,y21,z21,x22,y22,z22,x23,y23,z23,x24,y24,z24,x25,y25,z25,x26,y26,z26,x27,y27,z27,x28,y28,z28,x29,y29,z29,x30,y30,z30,x31,y31,z31,x32,y32,z32,x33,y33,z33,x34,y34,z34,x35,y35,z35,x36,y36,z36,x37,y37,z37,x38,y38,z38,x39,y39,z39,x40,y40,z40,x41,y41,z41,x42,y42,z42,x43,y44,z45,x46,y46,z46
pushUp,0.23918326199054718,0.24917690455913544,-0.5727075934410095,0.9997366666793823,0.2327575832605362,0.1966095119714737,-0.5972993969917297,0.9998055100440979,0.23771589994430542,0.1858842968940735,-0.5971843004226685,0.999778687953949,0.24389106035232544,0.17368437349796295,-0.5972139239311218,0.9998252987861633,0.2243138998746872,0.20828072726726532,-0.5668973326683044,0.9995131492614746,0.22288164496421814,0.20611831545829773,-0.5671990513801575,0.9994356036186218,0.22170047461986542,0.20320770144462585,-0.5674980878829956,0.9997003078460693,0.2774979770183563,0.11629809439182281,-0.6026041507720947,0.9995654821395874,0.24361522495746613,0.15096378326416016,-0.4709140956401825,0.9993255138397217,0.27122995257377625,0.2415076345205307,-0.5636226534843445,0.999801516532898,0.2577884793281555,0.2547051012516022,-0.5255597829818726,0.9997450709342957,0.4323367476463318,0.1639806628227234,-0.5901716947555542,0.999722421169281,0.2708187401294708,0.2062215954065323,-0.32607391476631165,0.9995453357696533,0.5222498774528503,0.5160025358200073,-0.5893409848213196,0.9956940412521362,0.24897189438343048,0.4819772243499756,-0.24405121803283691,0.7653782963752747,0.5580045580863953,0.8591453433036804,-0.5795528888702393,0.9880696535110474,0.22389958798885345,0.7872341871261597,-0.27451303601264954,0.8448382616043091,0.5520187616348267,0.9140190482139587,-0.6478719711303711,0.9607003331184387,0.1819252371788025,0.8205903172492981,-0.2936669886112213,0.7754234075546265,0.520652711391449,0.9111925959587097,-0.652947187423706,0.9646540880203247,0.19900083541870117,0.8274801969528198,-0.3464473783969879,0.8038934469223022,0.5248166918754578,0.8911276459693909,-0.5870463252067566,0.9454299807548523,0.22279879450798035,0.8178673982620239,-0.29885533452033997,0.8126159310340881,0.6252760291099548,0.3984459936618805,-0.09446781128644943,0.9972398281097412,0.5340144038200378,0.42632362246513367,0.09360340237617493,0.9847909212112427,0.7265089154243469,0.5280438661575317,0.16653351485729218,0.8661580085754395,0.6156790852546692,0.5485551953315735,0.3617981970310211,0.10810258239507675,0.8156169056892395,0.5736558437347412,0.4899599254131317,0.893155038356781,0.6924471259117126,0.5536692142486572,0.6807560324668884,0.17673169076442719,0.831558883190155,0.5460760593414307,0.5149505138397217,0.6773415207862854,0.7090854048728943,0.5280508995056152,0.7120758891105652,0.17748790979385376,0.8116410970687866,0.6906090378761292,0.4309057593345642,0.8547261357307434,0.710412323474884,0.6663359999656677,0.6879696249961853,0.42036107182502747
pushUp,0.23852422833442688,0.24911187589168549,-0.5730030536651611,0.9997328519821167,0.2319975048303604,0.19649024307727814,-0.5974231362342834,0.9998040795326233,0.23696818947792053,0.1859826147556305,-0.5973067879676819,0.9997776746749878,0.24299807846546173,0.17403708398342133,-0.5973367691040039,0.999824583530426,0.2234651744365692,0.20765765011310577,-0.5671094655990601,0.9995090365409851,0.2220872938632965,0.20540151000022888,-0.5674076080322266,0.9994302988052368,0.22095318138599396,0.20237864553928375,-0.5677031874656677,0.9996969103813171,0.2774483859539032,0.11666315048933029,-0.6020275950431824,0.999565601348877,0.24358293414115906,0.1502072513103485,-0.47053563594818115,0.9993118643760681,0.27041974663734436,0.24166254699230194,-0.5636645555496216,0.9997986555099487,0.25747573375701904,0.2548038959503174,-0.5256749987602234,0.9997400641441345,0.43234097957611084,0.1640608161687851,-0.5898973345756531,0.9997312426567078,0.2706288993358612,0.20690961182117462,-0.3258124887943268,0.999548614025116,0.5228553414344788,0.5160455107688904,-0.5891066193580627,0.9957651495933533,0.24895362555980682,0.48609670996665955,-0.24265900254249573,0.7642430067062378,0.558663547039032,0.8589932918548584,-0.5794801712036133,0.988304615020752,0.2233661264181137,0.791078507900238,-0.27380508184432983,0.8442690372467041,0.5528863668441772,0.9140414595603943,-0.6478241682052612,0.9612317681312561,0.18101677298545837,0.8221484422683716,-0.292843222618103,0.774206817150116,0.5220078825950623,0.9111919403076172,-0.6528659462928772,0.9651482105255127,0.19751718640327454,0.8296330571174622,-0.3455893099308014,0.8029886484146118,0.5261939167976379,0.8910952806472778,-0.5869954228401184,0.9461919665336609,0.22100824117660522,0.8212565183639526,-0.2982257306575775,0.8117556571960449,0.6249967217445374,0.39936983585357666,-0.09450969845056534,0.9973078370094299,0.5335359573364258,0.428324818611145,0.09364327043294907,0.98497474193573,0.7250258326530457,0.5272554755210876,0.16612297296524048,0.8682990074157715,0.6091979742050171,0.5510731935501099,0.3637174367904663,0.1087469607591629,0.8155601024627686,0.5728805065155029,0.4899808466434479,0.8943325877189636,0.6820610165596008,0.5542867183685303,0.6834248900413513,0.17886686325073242,0.8320901393890381,0.5460114479064941,0.5148712396621704,0.6769808530807495,0.7006736397743225,0.5347693562507629,0.714370608329773,0.17981292307376862,0.8096319437026978,0.691035270690918,0.4297889769077301,0.8555972576141357,0.695166826248169,0.6653580069541931,0.6897810697555542,0.4224788248538971
pushUp,0.23913881182670593,0.2502928674221039,-0.5686447024345398,0.9997411966323853,0.2320331484079361,0.19932343065738678,-0.5929868221282959,0.999809980392456,0.23696987330913544,0.18870578706264496,-0.5928709506988525,0.9997848868370056,0.24298135936260223,0.1767880767583847,-0.5929001569747925,0.9998302459716797,0.2235698699951172,0.21055591106414795,-0.5625411868095398,0.9995218515396118,0.22215647995471954,0.20844338834285736,-0.5628166198730469,0.9994444251060486,0.2209915965795517,0.20554356276988983,-0.5630901455879211,0.9997042417526245,0.27725183963775635,0.11720386892557144,-0.5981461405754089,0.9995808005332947,0.24327819049358368,0.15124273300170898,-0.4655223488807678,0.9993271231651306,0.2707080543041229,0.24216416478157043,-0.5596446990966797,0.9998054504394531,0.25805994868278503,0.2551517188549042,-0.5213186740875244,0.9997475147247314,0.4324369430541992,0.1653667837381363,-0.5874088406562805,0.9997443556785583,0.27101069688796997,0.20858706533908844,-0.3211759030818939,0.9995593428611755,0.5236298441886902,0.5175486207008362,-0.5883074402809143,0.9958797693252563,0.24903236329555511,0.486330509185791,-0.24066534638404846,0.7638309001922607,0.5595560073852539,0.8595565557479858,-0.5787693858146667,0.9886051416397095,0.22397112846374512,0.793266773223877,-0.2712933421134949,0.8437238931655884,0.5533601641654968,0.9145346283912659,-0.6468622088432312,0.9620150327682495,0.1817052960395813,0.8239808082580566,-0.2895449995994568,0.773103654384613,0.5222592353820801,0.911647617816925,-0.6514165997505188,0.9658661484718323,0.1981242448091507,0.8310422897338867,-0.3427603840827942,0.8021369576454163,0.5266069769859314,0.891660213470459,-0.586047351360321,0.9472486972808838,0.22173914313316345,0.8224666714668274,-0.29604536294937134,0.8110798001289368,0.6251301169395447,0.3999687731266022,-0.09451226145029068,0.9973294734954834,0.5342282056808472,0.42833560705184937,0.09364809095859528,0.9849307537078857,0.7250547409057617,0.5273494124412537,0.16581203043460846,0.8696306943893433,0.6131800413131714,0.5510741472244263,0.3636719286441803,0.10884497314691544,0.8156083226203918,0.572392463684082,0.4867088496685028,0.8952730298042297,0.6825860738754272,0.5522671937942505,0.68124920129776,0.18001694977283478,0.8333833813667297,0.5458299517631531,0.5111389756202698,0.6777298450469971,0.7040711045265198,0.5347235798835754,0.7117360830307007,0.18143391609191895,0.8097154498100281,0.6913167238235474,0.424221396446228,0.8568530678749084,0.6974566578865051,0.666067361831665,0.6853000521659851,0.4247150421142578
pushUp,0.24058909714221954,0.2516918480396271,-0.5598248243331909,0.9997498989105225,0.233046755194664,0.20114706456661224,-0.5826845765113831,0.9998166561126709,0.23773007094860077,0.1904318481683731,-0.5825698971748352,0.9997924566268921,0.2434414029121399,0.17857728898525238,-0.5825883746147156,0.9998364448547363,0.22525104880332947,0.21200139820575714,-0.5528435111045837,0.9995367527008057,0.2239416539669037,0.20974981784820557,-0.5531109571456909,0.9994601011276245,0.2228679209947586,0.20670132339000702,-0.5533623099327087,0.9997121691703796,0.2772469222545624,0.11852726340293884,-0.5849379301071167,0.9995964765548706,0.24400420486927032,0.15208983421325684,-0.4553961753845215,0.9993434548377991,0.2713291049003601,0.24308329820632935,-0.5505170226097107,0.9998126029968262,0.25912532210350037,0.2556595802307129,-0.5129982829093933,0.999755322933197,0.4328553378582001,0.16755487024784088,-0.5792855620384216,0.9997568130493164,0.2733057737350464,0.21379774808883667,-0.31135886907577515,0.9995684623718262,0.5237780213356018,0.517672598361969,-0.5832092761993408,0.9959847927093506,0.24926619231700897,0.4869355857372284,-0.23150812089443207,0.7651125192642212,0.5600308775901794,0.8584721088409424,-0.5731295347213745,0.9888947010040283,0.22399340569972992,0.7946677803993225,-0.263997882604599,0.8434694409370422,0.5551117062568665,0.9145348072052002,-0.640096127986908,0.9627871513366699,0.18210403621196747,0.8245996832847595,-0.28152647614479065,0.7720442414283752,0.5236608982086182,0.9117454886436462,-0.6452466249465942,0.9665780067443848,0.19849851727485657,0.831606388092041,-0.3349372446537018,0.8012993931770325,0.5277109146118164,0.8916337490081787,-0.5803438425064087,0.9483131766319275,0.2217980921268463,0.8232078552246094,-0.28908485174179077,0.8105706572532654,0.6251814365386963,0.39998164772987366,-0.09448707848787308,0.9973511695861816,0.5358747243881226,0.4285028278827667,0.09362959861755371,0.9849808812141418,0.7250117063522339,0.5279787182807922,0.1622381955385208,0.8711532354354858,0.6134182810783386,0.5513874292373657,0.3596142530441284,0.10964473336935043,0.815614640712738,0.5723671913146973,0.4766486585140228,0.8959541320800781,0.6849688291549683,0.5539817810058594,0.6698673367500305,0.18154136836528778,0.8335972428321838,0.5458754301071167,0.5004675388336182,0.6779565215110779,0.7048251032829285,0.5393840670585632,0.6994351744651794,0.1831144541501999,0.8104771971702576,0.6916537284851074,0.41289231181144714,0.8580816984176636,0.6986099481582642,0.6675127148628235,0.6722546219825745,0.42732033133506775
pushUp,0.2409641593694687,0.2517029643058777,-0.5598554015159607,0.9997556805610657,0.23341360688209534,0.20116794109344482,-0.5825003981590271,0.9998216032981873,0.23799896240234375,0.1904977411031723,-0.5823814868927002,0.9997975826263428,0.24358288943767548,0.1787707507610321,-0.5823927521705627,0.9998408555984497,0.22581982612609863,0.2120092213153839,-0.5526178479194641,0.9995487928390503,0.22454960644245148,0.20976005494594574,-0.5528938174247742,0.9994722604751587,0.22352580726146698,0.20671959221363068,-0.5531490445137024,0.9997185468673706,0.27723637223243713,0.11911521852016449,-0.583338737487793,0.9996076822280884,0.24445149302482605,0.15246908366680145,-0.45393240451812744,0.9993549585342407,0.2713202238082886,0.24346652626991272,-0.5504083633422852,0.9998179078102112,0.2592686116695404,0.25569623708724976,-0.5129066109657288,0.9997612833976746,0.4347199499607086,0.1742861568927765,-0.5774791836738586,0.9997662305831909,0.273806095123291,0.21516050398349762,-0.30988940596580505,0.9995790123939514,0.5245755910873413,0.5204100012779236,-0.581670880317688,0.9961050748825073,0.2492806315422058,0.487203985452652,-0.22876453399658203,0.7687681317329407,0.560419499874115,0.8585197925567627,-0.5725193023681641,0.9892885088920593,0.2244270294904709,0.7963334918022156,-0.2635563611984253,0.8453777432441711,0.5571764707565308,0.9149287343025208,-0.6398195028305054,0.9638527631759644,0.1830390989780426,0.8250390887260437,-0.28139811754226685,0.7736371159553528,0.5252524018287659,0.9128404855728149,-0.6450143456459045,0.9675248265266418,0.19922438263893127,0.83183354139328,-0.3349425196647644,0.8027294278144836,0.5291408896446228,0.8925085663795471,-0.579715371131897,0.949718177318573,0.2223735749721527,0.8236077427864075,-0.2887662351131439,0.812090277671814,0.624944806098938,0.40104490518569946,-0.09366670995950699,0.9973936676979065,0.5355650782585144,0.42890849709510803,0.09282653033733368,0.9851776361465454,0.7250417470932007,0.5319039225578308,0.15711577236652374,0.8748742341995239,0.6018121838569641,0.5586580634117126,0.353633850812912,0.11302211135625839,0.8155972361564636,0.5731874108314514,0.47093522548675537,0.8976146578788757,0.6806348562240601,0.5626623034477234,0.661909282207489,0.1847204715013504,0.8336026668548584,0.5465530157089233,0.4945867657661438,0.678415834903717,0.69998699426651,0.549647867679596,0.6908067464828491,0.18531222641468048,0.8116338849067688,0.6924435496330261,0.4054093658924103,0.8598406910896301,0.6948996186256409,0.6676401495933533,0.6613941788673401,0.4300718903541565
pushUp,0.2409714162349701,0.2517237067222595,-0.560882568359375,0.9997528195381165,0.23340293765068054,0.20129495859146118,-0.5836561918258667,0.9998217225074768,0.23796914517879486,0.1907838135957718,-0.5835383534431458,0.9997968077659607,0.24349430203437805,0.1793287992477417,-0.5835450887680054,0.9998407959938049,0.22581185400485992,0.21201574802398682,-0.5534700751304626,0.9995513558387756,0.224539652466774,0.20976456999778748,-0.5537630319595337,0.9994728565216064,0.22351345419883728,0.20672674477100372,-0.5540319085121155,0.9997183680534363,0.27708905935287476,0.12000519037246704,-0.583471417427063,0.9996092319488525,0.24445538222789764,0.15259629487991333,-0.4544561207294464,0.9993499517440796,0.27121761441230774,0.24431675672531128,-0.5513981580734253,0.9998180866241455,0.2592664361000061,0.2559921443462372,-0.513541579246521,0.9997611045837402,0.4354014992713928,0.17622700333595276,-0.5775262117385864,0.9997733235359192,0.2737859785556793,0.2175467312335968,-0.31014108657836914,0.9995887875556946,0.5256158113479614,0.5226216316223145,-0.5816878080368042,0.996219277381897,0.24929547309875488,0.4884090721607208,-0.2278018742799759,0.7712042331695557,0.5615212321281433,0.8585258722305298,-0.5726116299629211,0.9896248579025269,0.2248859405517578,0.7975887656211853,-0.26488569378852844,0.8469822406768799,0.5588950514793396,0.9149860739707947,-0.6402595639228821,0.9646637439727783,0.18466834723949432,0.8261933326721191,-0.28334859013557434,0.7748603820800781,0.5271058678627014,0.9131362438201904,-0.6452423334121704,0.9682157039642334,0.20036211609840393,0.8326281905174255,-0.33828556537628174,0.8039008975028992,0.531315267086029,0.8927476406097412,-0.5797346234321594,0.9507787227630615,0.22307248413562775,0.8245134353637695,-0.2905484437942505,0.813350260257721,0.6246110200881958,0.40316063165664673,-0.0928199291229248,0.99750155210495,0.5335953235626221,0.43083134293556213,0.09197954833507538,0.9856748580932617,0.7252931594848633,0.5345920920372009,0.15293772518634796,0.8800095915794373,0.573944628238678,0.5543147921562195,0.35268929600715637,0.11793737858533859,0.8155688643455505,0.5760829448699951,0.47164779901504517,0.9002745151519775,0.6554393172264099,0.5782726407051086,0.6621066331863403,0.18973343074321747,0.8336008787155151,0.5508012771606445,0.4951964318752289,0.6801607012748718,0.6745835542678833,0.5659813284873962,0.6913802027702332,0.189161017537117,0.8110042810440063,0.6954360008239746,0.40690189599990845,0.8623512387275696,0.6683891415596008,0.6792510151863098,0.662632942199707,0.43292704224586487
pushUp,0.2409176528453827,0.25263965129852295,-0.5708732008934021,0.9997471570968628,0.2333281934261322,0.20286808907985687,-0.5948024988174438,0.9998201727867126,0.23786577582359314,0.19275256991386414,-0.5946884751319885,0.9997942447662354,0.24333928525447845,0.18176007270812988,-0.594710648059845,0.9998396039009094,0.22574900090694427,0.21300995349884033,-0.5649385452270508,0.9995487332344055,0.22447167336940765,0.21073946356773376,-0.5652457475662231,0.9994664192199707,0.2234344780445099,0.20772621035575867,-0.5655345916748047,0.9997140169143677,0.2769479751586914,0.12282495945692062,-0.5934111475944519,0.9996087551116943,0.24416403472423553,0.15511441230773926,-0.465206116437912,0.9993367195129395,0.27099311351776123,0.24685485661029816,-0.5602966547012329,0.9998175501823425,0.2590956687927246,0.2575852572917938,-0.5228931307792664,0.9997591972351074,0.4353920519351959,0.17737096548080444,-0.5824548602104187,0.9997808933258057,0.2728920876979828,0.22031663358211517,-0.315458744764328,0.9995964765548706,0.5265048742294312,0.5235409140586853,-0.5847195386886597,0.9963313937187195,0.24929504096508026,0.49018537998199463,-0.22924621403217316,0.7712330222129822,0.5617588758468628,0.8587640523910522,-0.5755189061164856,0.9899064302444458,0.2257038652896881,0.7975366115570068,-0.269082248210907,0.8470433950424194,0.5592163801193237,0.9155246019363403,-0.6428542733192444,0.965330958366394,0.1870669573545456,0.8263261914253235,-0.2877262830734253,0.7745773196220398,0.5278776288032532,0.9134384393692017,-0.6484984755516052,0.9687817096710205,0.20283159613609314,0.8326342105865479,-0.34328678250312805,0.8036870956420898,0.5320811867713928,0.8930730819702148,-0.5825243592262268,0.9516814351081848,0.22495783865451813,0.8244296312332153,-0.2948681116104126,0.8132994174957275,0.6221240162849426,0.40458768606185913,-0.09134288877248764,0.9975963830947876,0.5285520553588867,0.4362262785434723,0.09051181375980377,0.9860419631004333,0.7253149747848511,0.5385817289352417,0.1481669694185257,0.8857218623161316,0.5623713731765747,0.5537776350975037,0.3504604399204254,0.12449200451374054,0.8151769638061523,0.5770272612571716,0.46681535243988037,0.9035651683807373,0.6478899121284485,0.5845438838005066,0.6607751250267029,0.19571572542190552,0.8333072662353516,0.5511047840118408,0.49043428897857666,0.68363356590271,0.6673405170440674,0.5716294050216675,0.689839243888855,0.1927298903465271,0.810808002948761,0.6978588700294495,0.4019622206687927,0.8653784394264221,0.6618561148643494,0.6835070252418518,0.6629382371902466,0.4358008801937103
pushUp,0.24081487953662872,0.2552374303340912,-0.5666531324386597,0.9997414350509644,0.23324772715568542,0.20670683681964874,-0.5909036993980408,0.9998164772987366,0.23776796460151672,0.1968284398317337,-0.5907811522483826,0.9997901320457458,0.24323254823684692,0.18592405319213867,-0.5907905101776123,0.999836266040802,0.22570839524269104,0.21617117524147034,-0.5609176754951477,0.9995391368865967,0.22444216907024384,0.213697612285614,-0.5612160563468933,0.9994542002677917,0.2234136015176773,0.21052919328212738,-0.5615043044090271,0.9997069239616394,0.2767416834831238,0.12671440839767456,-0.5922504663467407,0.999604344367981,0.2438874989748001,0.15873374044895172,-0.46314385533332825,0.999317467212677,0.27090567350387573,0.25004205107688904,-0.5572233200073242,0.9998152256011963,0.2590154707431793,0.2595939636230469,-0.5196062326431274,0.999754011631012,0.4353853464126587,0.1793055683374405,-0.5817926526069641,0.9997872114181519,0.2723907232284546,0.22286489605903625,-0.31529754400253296,0.9995997548103333,0.5264995694160461,0.5245621204376221,-0.5836493968963623,0.9964246153831482,0.24930378794670105,0.49186113476753235,-0.2292977124452591,0.770367443561554,0.561482310295105,0.8623024225234985,-0.5755109786987305,0.990186333656311,0.22676467895507812,0.7985033988952637,-0.26901379227638245,0.8470087647438049,0.5589520931243896,0.9179497361183167,-0.6428822875022888,0.9660807251930237,0.18815036118030548,0.827313244342804,-0.287668377161026,0.7746701836585999,0.527858555316925,0.915021538734436,-0.6485044360160828,0.969430685043335,0.20394687354564667,0.833631694316864,-0.3431120216846466,0.8036428093910217,0.5320224165916443,0.8949815630912781,-0.5825150609016418,0.9526616930961609,0.22610023617744446,0.825305700302124,-0.2947445213794708,0.8132115006446838,0.620560884475708,0.40554970502853394,-0.09115498512983322,0.9976096153259277,0.5271109938621521,0.4403705298900604,0.0903288871049881,0.9860028624534607,0.7249772548675537,0.5408210754394531,0.1468098759651184,0.8897827863693237,0.5700796842575073,0.5546482801437378,0.3483222424983978,0.12844999134540558,0.8147962689399719,0.5779885053634644,0.46241095662117004,0.9053303003311157,0.6553693413734436,0.5957670211791992,0.6562423706054688,0.199838325381279,0.8330869078636169,0.5517198443412781,0.48562631011009216,0.6844111680984497,0.6746475696563721,0.5827627182006836,0.6846145391464233,0.19575750827789307,0.8103994727134705,0.7019069194793701,0.3952775001525879,0.8661419749259949,0.6684932112693787,0.6962317228317261,0.6545197367668152,0.43804463744163513
pushUp,0.24173979461193085,0.2580729126930237,-0.5666521191596985,0.9997370839118958,0.2343614101409912,0.2116612195968628,-0.591004490852356,0.9998111128807068,0.238815039396286,0.20186777412891388,-0.590881884098053,0.9997850060462952,0.24422022700309753,0.1908646672964096,-0.5908946990966797,0.999832034111023,0.2269546091556549,0.22039884328842163,-0.5613300800323486,0.9995233416557312,0.2256811261177063,0.2175697237253189,-0.5616177320480347,0.9994360208511353,0.22463853657245636,0.2141028493642807,-0.5618999004364014,0.9996966123580933,0.2769515812397003,0.13089166581630707,-0.593170702457428,0.9995978474617004,0.24413785338401794,0.16243501007556915,-0.4662596583366394,0.9992959499359131,0.27124863862991333,0.2519633173942566,-0.557201087474823,0.9998133182525635,0.25961917638778687,0.26082080602645874,-0.5198017358779907,0.9997497200965881,0.43475791811943054,0.17917385697364807,-0.5819634199142456,0.9997948408126831,0.27222755551338196,0.22789303958415985,-0.3211960792541504,0.9996035695075989,0.5249043703079224,0.5227403044700623,-0.5837730765342712,0.996487021446228,0.24930840730667114,0.49383822083473206,-0.23675192892551422,0.7708162069320679,0.5612935423851013,0.8620713353157043,-0.5779085159301758,0.9902605414390564,0.22739681601524353,0.8010669350624084,-0.27371761202812195,0.8466529250144958,0.5587354302406311,0.9181575775146484,-0.6456219553947449,0.9661700129508972,0.1887224316596985,0.8292312026023865,-0.2924204170703888,0.7743886113166809,0.5278493165969849,0.915590763092041,-0.6520681381225586,0.9694878458976746,0.20433443784713745,0.8358055949211121,-0.34790942072868347,0.8032501339912415,0.5320054292678833,0.8951884508132935,-0.5854386687278748,0.9527836441993713,0.22636869549751282,0.8278847336769104,-0.29938438534736633,0.8127859830856323,0.6194532513618469,0.4057803452014923,-0.09092390537261963,0.9975932240486145,0.5270022749900818,0.4414310157299042,0.09010551124811172,0.9857588410377502,0.7247105240821838,0.541624903678894,0.14719542860984802,0.8935542106628418,0.5718907117843628,0.5623536705970764,0.3484698534011841,0.13107632100582123,0.814679741859436,0.5833770632743835,0.463032066822052,0.9072247743606567,0.6583114266395569,0.5954530835151672,0.6573531031608582,0.2031039446592331,0.8329671025276184,0.5592623353004456,0.4862858057022095,0.6869065761566162,0.6801711320877075,0.5835365653038025,0.6859796643257141,0.19705082476139069,0.8104913830757141,0.7057141661643982,0.3958803117275238,0.8673330545425415,0.6710418462753296,0.6955106258392334,0.6563647985458374,0.4418044984340668
pushUp,0.24178223311901093,0.2620996832847595,-0.5729630589485168,0.999731719493866,0.23461203277111053,0.21504981815814972,-0.5965317487716675,0.9998082518577576,0.23909077048301697,0.20530912280082703,-0.5964006185531616,0.9997814297676086,0.24449437856674194,0.19439710676670074,-0.596416175365448,0.999829888343811,0.22707557678222656,0.22426900267601013,-0.5675642490386963,0.9995157718658447,0.22577203810214996,0.22162626683712006,-0.5678485631942749,0.9994246363639832,0.22470121085643768,0.2183537483215332,-0.5681208372116089,0.9996896386146545,0.27691254019737244,0.13558326661586761,-0.595654308795929,0.9995949864387512,0.24411258101463318,0.16804926097393036,-0.4706045687198639,0.9992762804031372,0.2713896930217743,0.2548072934150696,-0.5621219873428345,0.9998108744621277,0.25961631536483765,0.2644953727722168,-0.5257155895233154,0.9997443556785583,0.43475374579429626,0.18272538483142853,-0.5844253301620483,0.9998006224632263,0.27216610312461853,0.23238985240459442,-0.3233141303062439,0.9996035695075989,0.5236952900886536,0.5242074131965637,-0.5875113010406494,0.9966084957122803,0.24855178594589233,0.49492114782333374,-0.23710571229457855,0.7718946933746338,0.5583980679512024,0.8657680153846741,-0.5821266770362854,0.9905633926391602,0.22739416360855103,0.8018605709075928,-0.2749883234500885,0.8476033806800842,0.5558868050575256,0.921116292476654,-0.6504940390586853,0.9669062495231628,0.18889456987380981,0.8315459489822388,-0.29442673921585083,0.775180459022522,0.5263856649398804,0.9186668395996094,-0.6575227379798889,0.9701235890388489,0.20458431541919708,0.8384320139884949,-0.34992438554763794,0.8038691878318787,0.5301324725151062,0.899459719657898,-0.5896474719047546,0.9537121653556824,0.22642278671264648,0.8300631046295166,-0.3007110059261322,0.8134598731994629,0.6170743107795715,0.4083695113658905,-0.09068130701780319,0.9976188540458679,0.5244685411453247,0.4451732933521271,0.08985964953899384,0.9857153296470642,0.7218354344367981,0.5456376075744629,0.14814192056655884,0.8976686596870422,0.5741032958030701,0.580427885055542,0.3485526144504547,0.13433334231376648,0.8133054375648499,0.5845808386802673,0.4639882445335388,0.9090551137924194,0.6551148891448975,0.5982432961463928,0.6576669812202454,0.20566821098327637,0.8324816226959229,0.5602534413337708,0.4874149560928345,0.6871575117111206,0.6774758100509644,0.5846216082572937,0.6866363286972046,0.1982956826686859,0.8073745965957642,0.7112759351730347,0.3969041705131531,0.8680058121681213,0.6676059365272522,0.6968688368797302,0.6576392650604248,0.44247329235076904
pushUp,0.23657099902629852,0.26618826389312744,-0.5529578328132629,0.9997307658195496,0.22994208335876465,0.21811500191688538,-0.5774381756782532,0.9998074769973755,0.23449449241161346,0.2085975557565689,-0.5773279070854187,0.9997807741165161,0.23987442255020142,0.19801197946071625,-0.5773481130599976,0.999829113483429,0.22181890904903412,0.22735288739204407,-0.5472407937049866,0.9995149374008179,0.22051163017749786,0.22458191215991974,-0.547516405582428,0.9994243383407593,0.21934406459331512,0.22102978825569153,-0.547803521156311,0.9996895790100098,0.2731647491455078,0.13886435329914093,-0.5840407013893127,0.9995937347412109,0.24071642756462097,0.16915051639080048,-0.4530997574329376,0.9992735981941223,0.2673052251338959,0.25913116335868835,-0.545318603515625,0.9998109340667725,0.2551705241203308,0.2700918912887573,-0.5073016881942749,0.9997437596321106,0.43300437927246094,0.18607288599014282,-0.575502336025238,0.9998023509979248,0.26953157782554626,0.23262843489646912,-0.31441739201545715,0.9996033310890198,0.5151941776275635,0.5282173752784729,-0.5768719911575317,0.9965875148773193,0.24741704761981964,0.49894633889198303,-0.23682300746440887,0.7705485224723816,0.5550727248191833,0.8704730868339539,-0.5687772035598755,0.9905323386192322,0.2262759953737259,0.8043527603149414,-0.27489009499549866,0.8471059203147888,0.553790807723999,0.9250686168670654,-0.6363531351089478,0.9668271541595459,0.1866856962442398,0.8346375823020935,-0.2940739393234253,0.774681031703949,0.5252780914306641,0.9215100407600403,-0.6418974995613098,0.9700372815132141,0.20297104120254517,0.8424244523048401,-0.3492395281791687,0.8033869862556458,0.5277673602104187,0.902842104434967,-0.5760911703109741,0.953640878200531,0.22536680102348328,0.8339793682098389,-0.30046942830085754,0.8129821419715881,0.6150042414665222,0.413790225982666,-0.09025632590055466,0.9976273775100708,0.5228797793388367,0.4521324336528778,0.0894380658864975,0.9856551289558411,0.7203406095504761,0.5535653829574585,0.14875276386737823,0.8998643755912781,0.5764611959457397,0.5889384746551514,0.3482072949409485,0.13627612590789795,0.8085470199584961,0.5872045159339905,0.4605090320110321,0.9098311066627502,0.6565667986869812,0.6027487516403198,0.6538498401641846,0.207628533244133,0.8241053819656372,0.562813401222229,0.4834262728691101,0.6875199675559998,0.6775577068328857,0.59148770570755,0.682537317276001,0.19927604496479034,0.8061299920082092,0.7123790979385376,0.39508476853370667,0.8678669929504395,0.6653448939323425,0.6995832324028015,0.6559422612190247,0.44308391213417053
